frame,abstime,reltime,Line 2 [C]
256,2020-07-13 02:00:19.800000,36.262000,7.749832e+01
260,2020-07-13 02:00:20.334000,36.796000,7.876357e+01
266,2020-07-13 02:00:21.267000,37.729000,7.997865e+01
270,2020-07-13 02:00:21.800000,38.262000,8.069451e+01
276,2020-07-13 02:00:22.601000,39.063000,8.150389e+01
280,2020-07-13 02:00:23.267000,39.729000,8.209232e+01
286,2020-07-13 02:00:24.067000,40.529000,8.284303e+01
290,2020-07-13 02:00:24.600000,41.062000,8.323720e+01
296,2020-07-13 02:00:25.532000,41.994000,8.390495e+01
300,2020-07-13 02:00:26.066000,42.528000,8.426841e+01
306,2020-07-13 02:00:26.866000,43.328000,8.480864e+01
310,2020-07-13 02:00:27.532000,43.994000,8.518205e+01
316,2020-07-13 02:00:28.332000,44.794000,8.563922e+01
320,2020-07-13 02:00:28.866000,45.328000,8.591896e+01
326,2020-07-13 02:00:29.799000,46.261000,8.653867e+01
330,2020-07-13 02:00:30.332000,46.794000,8.687317e+01
336,2020-07-13 02:00:31.133000,47.595000,8.745037e+01
340,2020-07-13 02:00:31.799000,48.261000,8.775713e+01
346,2020-07-13 02:00:32.599000,49.061000,8.834785e+01
350,2020-07-13 02:00:33.133000,49.595000,8.867232e+01
356,2020-07-13 02:00:34.065000,50.527000,8.920044e+01
360,2020-07-13 02:00:34.598000,51.060000,8.946320e+01
366,2020-07-13 02:00:35.399000,51.861000,8.975822e+01
370,2020-07-13 02:00:36.065000,52.527000,8.873077e+01
376,2020-07-13 02:00:36.866000,53.328000,8.451118e+01
380,2020-07-13 02:00:37.399000,53.861000,8.199158e+01
386,2020-07-13 02:00:38.332000,54.794000,7.743997e+01
390,2020-07-13 02:00:38.865000,55.327000,7.502214e+01
396,2020-07-13 02:00:39.664000,56.126000,7.108417e+01
400,2020-07-13 02:00:40.331000,56.793000,6.787098e+01
406,2020-07-13 02:00:41.131000,57.593000,6.559279e+01
410,2020-07-13 02:00:41.664000,58.126000,6.427867e+01
416,2020-07-13 02:00:42.597000,59.059000,6.134223e+01
420,2020-07-13 02:00:43.131000,59.593000,5.969750e+01
426,2020-07-13 02:00:43.931000,60.393000,5.749894e+01
430,2020-07-13 02:00:44.464000,60.926000,5.609747e+01
436,2020-07-13 02:00:45.398000,61.860000,5.413254e+01
440,2020-07-13 02:00:45.931000,62.393000,5.297829e+01
446,2020-07-13 02:00:46.864000,63.326000,5.096872e+01
450,2020-07-13 02:00:47.397000,63.859000,4.984835e+01
456,2020-07-13 02:00:48.197000,64.659000,4.816317e+01
460,2020-07-13 02:00:48.730000,65.192000,4.701518e+01
466,2020-07-13 02:00:49.664000,66.126000,4.532394e+01
470,2020-07-13 02:00:50.197000,66.659000,4.451167e+01
476,2020-07-13 02:00:50.997000,67.459000,4.342496e+01
480,2020-07-13 02:00:51.664000,68.126000,4.246089e+01
486,2020-07-13 02:00:52.464000,68.926000,4.145815e+01
490,2020-07-13 02:00:52.997000,69.459000,4.083958e+01
496,2020-07-13 02:00:53.929000,70.391000,3.976038e+01
500,2020-07-13 02:00:54.463000,70.925000,3.891634e+01
506,2020-07-13 02:00:55.262000,71.724000,3.775603e+01
510,2020-07-13 02:00:55.929000,72.391000,3.694889e+01
516,2020-07-13 02:00:56.729000,73.191000,3.599922e+01
520,2020-07-13 02:00:57.262000,73.724000,3.540292e+01
526,2020-07-13 02:00:58.196000,74.658000,3.450086e+01
530,2020-07-13 02:00:58.729000,75.191000,3.402879e+01
536,2020-07-13 02:00:59.529000,75.991000,3.328998e+01
540,2020-07-13 02:01:00.196000,76.658000,3.285474e+01
546,2020-07-13 02:01:00.996000,77.458000,3.226572e+01
550,2020-07-13 02:01:01.529000,77.991000,3.189140e+01
556,2020-07-13 02:01:02.462000,78.924000,3.132012e+01
560,2020-07-13 02:01:02.995000,79.457000,3.101846e+01
566,2020-07-13 02:01:03.795000,80.257000,3.059149e+01
570,2020-07-13 02:01:04.462000,80.924000,3.027274e+01
576,2020-07-13 02:01:05.262000,81.724000,2.996247e+01
580,2020-07-13 02:01:05.795000,82.257000,2.980626e+01
586,2020-07-13 02:01:06.729000,83.191000,2.952048e+01
590,2020-07-13 02:01:07.262000,83.724000,2.937929e+01
596,2020-07-13 02:01:08.061000,84.523000,2.915479e+01
600,2020-07-13 02:01:08.728000,85.190000,2.892853e+01
606,2020-07-13 02:01:09.527000,85.989000,2.870503e+01
610,2020-07-13 02:01:10.061000,86.523000,2.858731e+01
616,2020-07-13 02:01:10.994000,87.456000,2.837720e+01
620,2020-07-13 02:01:11.527000,87.989000,2.825982e+01
626,2020-07-13 02:01:12.327000,88.789000,2.808768e+01
630,2020-07-13 02:01:12.994000,89.456000,2.799575e+01
636,2020-07-13 02:01:13.794000,90.256000,2.778468e+01
640,2020-07-13 02:01:14.327000,90.789000,2.767122e+01
646,2020-07-13 02:01:15.261000,91.723000,2.747592e+01
650,2020-07-13 02:01:15.794000,92.256000,2.732822e+01
656,2020-07-13 02:01:16.594000,93.056000,2.726646e+01
660,2020-07-13 02:01:17.260000,93.722000,2.715811e+01
666,2020-07-13 02:01:18.060000,94.522000,2.700538e+01
